NERC,Date,max_customer,daily_ci,daily_ci_3day_avg,customer_minutes
SPP,2019-09-24,21243,26029,21088.3333333333,3146820
SPP,2019-09-25,18225,22280,28177.3333333333,1617180
SPP,2019-09-26,26806,36223,30452.3333333333,4858905
SPP,2019-09-27,27044,32854,33219,2886255
SPP,2019-09-28,31286,30580,30710,5086485
SPP,2019-09-29,21315,28696,27809,2542425
SPP,2019-09-30,22414,24151,26429,2218455
SPP,2019-10-01,22165,26440,22701.6666666667,3322410
SPP,2019-10-02,15343,17514,25327.6666666667,2030595
SPP,2019-10-03,23819,32029,22797.6666666667,4031430
SPP,2019-10-04,18676,18850,25357.3333333333,3535935
SPP,2019-10-05,21198,25193,22651.6666666667,2607015
SPP,2019-10-06,17045,23912,23460.3333333333,2442585
SPP,2019-10-07,15144,21276,17826.6666666667,2486295
SPP,2019-10-08,5453,8292,19397.3333333333,798585
SPP,2019-10-09,24577,28624,26742.6666666667,2056065
SPP,2019-10-10,32845,43312,40554.3333333334,3811965
SPP,2019-10-11,37924,49727,35204.6666666666,5730840
SPP,2019-10-12,10479,12575,26049,1642875
SPP,2019-10-13,14197,15845,22783.3333333333,1706370
SPP,2019-10-14,34284,39930,33350,3157140
SPP,2019-10-15,38442,44275,36133.3333333333,3956310
SPP,2019-10-16,19488,24195,26243.3333333333,2349675
SPP,2019-10-17,8270,10260,16139.6666666667,751410
SPP,2019-10-18,11607,13964,14767,1430640
SPP,2019-10-19,16025,20077,28406.6666666667,3128940
SPP,2019-10-20,46592,51179,70287,4303830
SPP,2019-10-21,116208,139605,76528.6666666667,52078230
SPP,2019-10-22,28612,38802,68856,16046700
SPP,2019-10-23,28183,28161,42715.6666666666,8832435
SPP,2019-10-24,47081,61184,39393,8096550
SPP,2019-10-25,25293,28834,37272,4419510
SPP,2019-10-26,20115,21798,23453.3333333333,2536020
SPP,2019-10-27,16998,19728,18848,2076900
SPP,2019-10-28,11316,15018,16138,1532205
SPP,2019-10-29,11696,13668,20686.3333333333,1510905
SPP,2019-10-30,25794,33373,24922.6666666667,2880345
SPP,2019-10-31,21368,27727,27467,3796035
SPP,2019-11-01,18223,21301,19801.3333333333,2283495
SPP,2019-11-02,8199,10376,14397.3333333333,993345
SPP,2019-11-03,10202,11515,10934.3333333333,1002090
SPP,2019-11-04,8992,10912,13097.6666666667,948180
SPP,2019-11-05,17396,16866,19963.3333333333,1565715
SPP,2019-11-06,26639,32112,22165,2250300
SPP,2019-11-07,16063,17517,20549.3333333333,2006565
SPP,2019-11-08,11109,12019,11570,1363920
SPP,2019-11-09,4783,5174,7898.66666666667,464685
SPP,2019-11-10,6688,6503,27506.3333333333,546615
SPP,2019-11-11,52533,70842,44980.6666666667,10214340
SPP,2019-11-12,42858,57597,51681.6666666667,5475225
SPP,2019-11-13,23272,26606,36843,3849675
SPP,2019-11-14,23475,26326,22392.6666666667,1596570
SPP,2019-11-15,11509,14246,17220.6666666667,926475
SPP,2019-11-16,9909,11090,11728.6666666667,1181370
SPP,2019-11-17,7930,9850,14802.6666666667,590670
SPP,2019-11-18,17440,23468,14928.6666666667,2326365
SPP,2019-11-19,10353,11468,21888,2110305
SPP,2019-11-20,23010,30728,24650.6666666667,2703885
SPP,2019-11-21,24525,31756,27946.3333333333,2295660
SPP,2019-11-22,18865,21355,20199.6666666667,1698765
SPP,2019-11-23,4981,7488,13653.3333333333,777915
SPP,2019-11-24,10490,12117,14445.3333333333,948735
SPP,2019-11-25,19388,23731,38150.3333333333,2793210
SPP,2019-11-26,61729,78603,51527,8084265
SPP,2019-11-27,53943,52247,51168,8260845
SPP,2019-11-28,19209,22654,33941.6666666667,3024900
SPP,2019-11-29,21067,26924,29939.3333333333,2978400
SPP,2019-11-30,33569,40240,26678.3333333333,3572430
SPP,2019-12-01,10859,12871,23739.3333333333,1300230
SPP,2019-12-02,16267,18107,15209.6666666667,1386375
SPP,2019-12-03,11818,14651,16126,996540
SPP,2019-12-04,13318,15620,16945.3333333333,1690305
SPP,2019-12-05,17489,20565,15297.3333333333,1578315
SPP,2019-12-06,8049,9707,13061.6666666667,799785
SPP,2019-12-07,7566,8913,9187,714675
SPP,2019-12-08,8097,8941,8039.33333333333,1017780
SPP,2019-12-09,4837,6264,10291.6666666667,571200
SPP,2019-12-10,12846,15670,14923.6666666667,1306980
SPP,2019-12-11,20699,22837,17127.6666666667,1378515
SPP,2019-12-12,10840,12876,16112,1230390
SPP,2019-12-13,10655,12623,13470.3333333333,1051740
SPP,2019-12-14,14039,14912,11500.6666666667,2251245
SPP,2019-12-15,6393,6967,20253.6666666666,821130
SPP,2019-12-16,31360,38882,21502.3333333333,8238555
SPP,2019-12-17,19481,18658,22835,8176695
SPP,2019-12-18,12213,10965,12591,3573360
SPP,2019-12-19,6374,8150,13585.6666666667,1298595
SPP,2019-12-20,19785,21642,12327.6666666667,1491765
SPP,2019-12-21,6526,7191,11936,1058940
SPP,2019-12-22,6456,6975,9717.99999999999,862365
SPP,2019-12-23,13824,14988,9753.66666666666,1126485
SPP,2019-12-24,6509,7298,9506.99999999999,1052145
SPP,2019-12-25,5726,6235,12773,1033980
SPP,2019-12-26,23739,24786,13391,3884250
SPP,2019-12-27,11229,9152,25577,2754840
SPP,2019-12-28,33290,42793,20163,4491780
SPP,2019-12-29,8490,8544,18588,1396770
SPP,2019-12-30,3183,4427,4409.33333333333,416175
SPP,2019-12-31,201,257,5840.33333333333,20760
SPP,2020-01-01,10868,12837,8150.66666666666,1030200
SPP,2020-01-02,9758,11358,12546.3333333333,1040565
SPP,2020-01-03,12030,13444,12200.6666666667,964995
SPP,2020-01-04,11527,11800,14098.3333333333,1013145
SPP,2020-01-05,15968,17051,15016.3333333333,1553355
SPP,2020-01-06,13721,16198,16394.6666666667,961125
SPP,2020-01-07,14024,15935,15381.3333333333,987570
SPP,2020-01-08,9830,14011,14501,1057740
SPP,2020-01-09,11632,13557,33763,1467225
SPP,2020-01-10,58103,73721,61138.3333333334,8855100
SPP,2020-01-11,79115,96137,63580.3333333333,33351795
SPP,2020-01-12,12973,20883,46614.3333333333,7030425
SPP,2020-01-13,20968,22823,22285,3771495
SPP,2020-01-14,24642,23149,19595.6666666667,3544995
SPP,2020-01-15,12586,12815,16739,1193430
SPP,2020-01-16,11295,14253,19003,1223520
SPP,2020-01-17,25535,29941,18259,3115995
SPP,2020-01-18,9714,10583,18213.3333333333,1369350
SPP,2020-01-19,12176,14116,10865.3333333333,2065260
SPP,2020-01-20,7050,7897,11704,839835
SPP,2020-01-21,12357,13099,11591.6666666667,901755
SPP,2020-01-22,12165,13779,15344.6666666667,1291680
SPP,2020-01-23,16237,19156,14145.6666666667,2882490
SPP,2020-01-24,8299,9502,12459.6666666667,1185645
SPP,2020-01-25,7244,8721,8457,900750
SPP,2020-01-26,6056,7148,8801.66666666666,968490
SPP,2020-01-27,6135,10536,9053.33333333333,510090
SPP,2020-01-28,7987,9476,9006,837975
SPP,2020-01-29,6216,7006,8708.33333333333,763320
SPP,2020-01-30,8427,9643,7839.33333333333,835575
SPP,2020-01-31,5202,6869,9527.33333333333,604995
SPP,2020-02-01,10255,12070,8658.00000000001,869055
SPP,2020-02-02,6712,7035,12059.6666666667,904950
SPP,2020-02-03,13447,17074,14764.6666666667,1125600
SPP,2020-02-04,18377,20185,18075.3333333333,1449495
SPP,2020-02-05,15219,16967,14797.6666666667,2310045
SPP,2020-02-06,5570,7241,11533.3333333333,733485
SPP,2020-02-07,9422,10392,8519,836865
SPP,2020-02-08,6188,7924,8634,567090
SPP,2020-02-09,6653,7586,10839,741225
SPP,2020-02-10,14546,17007,14471.3333333333,1610070
SPP,2020-02-11,15802,18821,20417.6666666667,1115715
SPP,2020-02-12,22139,25425,20862.6666666667,2047065
SPP,2020-02-13,17411,18342,16368,3251595
SPP,2020-02-14,5073,5337,11916,757380
SPP,2020-02-15,8677,12069,6748,1252635
SPP,2020-02-16,2250,2838,8131.33333333333,353970
SPP,2020-02-17,7494,9487,7754,876240
SPP,2020-02-18,7836,10937,9603.66666666667,945270
SPP,2020-02-19,7075,8387,11835.3333333333,675840
SPP,2020-02-20,12744,16182,10381,1787070
SPP,2020-02-21,6710,6574,10546.6666666667,876135
SPP,2020-02-22,8446,8884,9235.66666666666,1070820
SPP,2020-02-23,12461,12249,16267.3333333334,1105110
SPP,2020-02-24,25336,27669,15616,3367590
SPP,2020-02-25,5455,6930,14763.3333333334,759720
SPP,2020-02-26,8451,9691,10363,916440
SPP,2020-02-27,12970,14468,10439.3333333333,1203660
SPP,2020-02-28,5763,7159,12257.3333333333,568200
SPP,2020-02-29,13617,15145,10677,1257660
SPP,2020-03-01,8869,9727,15311.6666666667,866865
SPP,2020-03-02,16838,21063,15477.6666666667,2231115
SPP,2020-03-03,12927,15643,24946.3333333333,713130
SPP,2020-03-04,25790,38133,23995.3333333333,4573215
SPP,2020-03-05,16012,18210,26060,1264845
SPP,2020-03-06,18906,21837,18283,2376735
SPP,2020-03-07,13530,14802,21028.3333333333,1471965
SPP,2020-03-08,22600,26446,25447,2182590
SPP,2020-03-09,29933,35093,26611.3333333333,4097475
SPP,2020-03-10,15305,18295,23524.3333333333,1327635
SPP,2020-03-11,15540,17185,17224,1445595
SPP,2020-03-12,14859,16192,14937.3333333333,1822755
SPP,2020-03-13,10102,11435,12293.6666666667,1395975
SPP,2020-03-14,8318,9254,9256.33333333333,1419930
SPP,2020-03-15,6625,7080,10363,874155
SPP,2020-03-16,10431,14755,15400.6666666667,1116360
SPP,2020-03-17,19206,24367,23471,1987800
SPP,2020-03-18,25257,31291,29163,2391810
SPP,2020-03-19,24474,31831,27936.3333333333,3327465
SPP,2020-03-20,17211,20687,20702.3333333333,2080650
SPP,2020-03-21,8730,9589,17415,906150
SPP,2020-03-22,20797,21969,16334.6666666667,2196900
SPP,2020-03-23,13648,17446,20940.3333333333,1315335
SPP,2020-03-24,16650,23406,21157.3333333333,2174715
SPP,2020-03-25,19089,22620,22195.3333333333,1488315
SPP,2020-03-26,17874,20560,22004.3333333333,1988565
SPP,2020-03-27,18346,22833,27841.6666666667,1799220
SPP,2020-03-28,32014,40132,27210.6666666667,4622385
SPP,2020-03-29,15934,18667,29685.6666666667,2529720
SPP,2020-03-30,23826,30258,24659.6666666667,1881465
SPP,2020-03-31,20331,25054,23987,2296455
SPP,2020-04-01,13951,16649,19076.3333333333,1172790
SPP,2020-04-02,13768,15526,16351.3333333333,1882890
SPP,2020-04-03,14061,16879,14846.6666666667,1266675
SPP,2020-04-04,11139,12135,13158,1001505
SPP,2020-04-05,10131,10460,10266,1250760
SPP,2020-04-06,7291,8203,9901.33333333332,887745
SPP,2020-04-07,8345,11041,21413.6666666667,746400
SPP,2020-04-08,35246,44997,28235.6666666667,4197705
SPP,2020-04-09,22375,28669,27739.3333333333,2732160
SPP,2020-04-10,11500,9552,18551.3333333333,2352585
SPP,2020-04-11,15384,17433,83305,1498410
SPP,2020-04-12,165012,222930,98171.3333333333,45763980
SPP,2020-04-13,119538,54151,100695.333333333,87075450
SPP,2020-04-14,46564,25005,30413,33925860
SPP,2020-04-15,18400,12083,20055,10465065
SPP,2020-04-16,21308,23077,16647,2980920
SPP,2020-04-17,13283,14781,16239.3333333333,1390560
SPP,2020-04-18,9986,10860,15912,1333380
SPP,2020-04-19,15287,22095,14980,2568045
SPP,2020-04-20,10091,11985,21466,2148765
SPP,2020-04-21,24739,30318,47604.3333333333,2840100
SPP,2020-04-22,80845,100510,59161.6666666667,14131590
SPP,2020-04-23,41868,46657,62964.0000000001,18385215
SPP,2020-04-24,40854,41725,38531.3333333333,7894140
SPP,2020-04-25,32946,27212,30338,15705360
SPP,2020-04-26,21437,22077,26458.6666666667,4989180
SPP,2020-04-27,28548,30087,44229.6666666667,3860775
SPP,2020-04-28,68174,80525,80091.3333333333,7629060
SPP,2020-04-29,106925,129662,78984,44695245
SPP,2020-04-30,25393,26765,58278.6666666667,7575795
SPP,2020-05-01,16276,18409,20006,2753865
SPP,2020-05-02,13329,14844,18044.6666666667,1608525
SPP,2020-05-03,15538,20881,43487,2143755
SPP,2020-05-04,76402,94736,49596.3333333334,18106680
SPP,2020-05-05,29829,33172,53353.6666666667,5457165
SPP,2020-05-06,30383,32153,31086.3333333333,3452565
SPP,2020-05-07,22492,27934,58618,2361225
SPP,2020-05-08,86282,115767,54771.6666666667,21108525
SPP,2020-05-09,17511,20614,49050,3805320
SPP,2020-05-10,9563,10769,16188.3333333333,1269495
SPP,2020-05-11,13460,17182,19714.3333333333,1369515
SPP,2020-05-12,23452,31192,26352.6666666667,1678590
SPP,2020-05-13,24744,30684,38448.6666666667,2545560
SPP,2020-05-14,45504,53470,45754.6666666667,14993010
SPP,2020-05-15,41678,53110,52229,8329395
SPP,2020-05-16,35160,50107,44255.3333333333,5081850
SPP,2020-05-17,24397,29549,33773.6666666667,8246460
SPP,2020-05-18,24500,21665,22819.6666666667,7039575
SPP,2020-05-19,16330,17245,23364,6698640
SPP,2020-05-20,24259,31182,24966.6666666667,6672720
SPP,2020-05-21,22897,26473,46849,2513700
SPP,2020-05-22,74319,82892,51699.6666666667,17667330
SPP,2020-05-23,37999,45734,60028,7481865
SPP,2020-05-24,41461,51458,59480.3333333334,8656305
SPP,2020-05-25,60896,81249,56335.3333333333,11077590
SPP,2020-05-26,28499,36299,46143.3333333333,4003710
SPP,2020-05-27,15674,20882,27097,2219160
SPP,2020-05-28,20001,24110,24134.3333333333,2303355
SPP,2020-05-29,22721,27411,22059.6666666667,2017290
SPP,2020-05-30,11292,14658,21904,1343580
SPP,2020-05-31,19203,23643,18605,2280180
SPP,2020-06-01,15882,17514,19275.3333333333,1544250
SPP,2020-06-02,12494,16669,24600,1571235
SPP,2020-06-03,31309,39617,82973.6666666667,3425265
SPP,2020-06-04,127626,192635,100930.666666667,30126300
SPP,2020-06-05,73632,70540,100980.666666667,15093510
SPP,2020-06-06,32450,39767,47329.6666666667,7276635
SPP,2020-06-07,26987,31682,37740.6666666667,2900505
SPP,2020-06-08,35918,41773,50660,4456590
SPP,2020-06-09,54775,78525,57038,7808835
SPP,2020-06-10,42013,50816,51210,9878400
SPP,2020-06-11,19210,24289,30682,2140935
SPP,2020-06-12,12805,16941,30002.6666666667,1459575
SPP,2020-06-13,46956,48778,29098.6666666667,4509225
SPP,2020-06-14,19223,21577,33972.6666666667,1632060
SPP,2020-06-15,24983,31563,27469.3333333333,2396925
SPP,2020-06-16,24803,29268,31586,2224545
SPP,2020-06-17,28221,33927,32879,2933295
SPP,2020-06-18,26205,35442,40552.6666666667,2884965
SPP,2020-06-19,37118,52289,33285.3333333333,6566445
SPP,2020-06-20,10511,12125,37361.3333333333,2312925
SPP,2020-06-21,43592,47670,44983.3333333333,6960120
SPP,2020-06-22,60801,75155,63913.3333333334,9010545
SPP,2020-06-23,54949,68915,55704.6666666667,7476525
SPP,2020-06-24,23657,23044,39967,4302345
SPP,2020-06-25,21456,27942,30130,2556585
SPP,2020-06-26,32158,39404,44956.3333333333,3186690
SPP,2020-06-27,52205,67523,45617.6666666667,20893980
SPP,2020-06-28,23491,29926,38936.3333333333,4574940
SPP,2020-06-29,15340,19360,27887.3333333333,1666485
SPP,2020-06-30,24338,34376,30207.6666666667,2385420
SPP,2020-07-01,31364,36887,35733,4994085
SPP,2020-07-02,28148,35936,42085,3869760
SPP,2020-07-03,44446,53432,40321.3333333333,7546080
SPP,2020-07-04,25162,31596,42078,4692225
SPP,2020-07-05,31844,41206,34553.6666666667,6139215
SPP,2020-07-06,25689,30859,39702,4458675
SPP,2020-07-07,37659,47041,35699.6666666667,4963335
SPP,2020-07-08,23394,29199,62005,2433750
SPP,2020-07-09,79982,109775,75842.0000000001,10606380
SPP,2020-07-10,71547,88552,106844.333333333,15093765
SPP,2020-07-11,105327,122206,114432.333333333,12193740
SPP,2020-07-12,167781,132539,98499.6666666667,83241180
SPP,2020-07-13,37288,40754,72666,20168610
SPP,2020-07-14,38473,44705,42518.3333333333,8133180
SPP,2020-07-15,28260,42096,37590.6666666667,5185335
SPP,2020-07-16,20119,25971,32948.3333333333,2430735
SPP,2020-07-17,24736,30778,23611.3333333333,3182340
SPP,2020-07-18,12393,14085,19721,2043570
SPP,2020-07-19,12734,14300,19791.3333333333,1392300
SPP,2020-07-20,24272,30989,31897.6666666667,3103725
SPP,2020-07-21,44404,50404,41540.6666666667,4698255
SPP,2020-07-22,33406,43229,39028.6666666667,3397830
SPP,2020-07-23,18471,23453,30586.3333333333,1668945
SPP,2020-07-24,19011,25077,22391.3333333333,2818170
SPP,2020-07-25,17529,18644,21117,3711630
SPP,2020-07-26,16360,19630,26913.6666666667,1953855
SPP,2020-07-27,32021,42467,32173,5079450
SPP,2020-07-28,29062,34422,41728,4510395
SPP,2020-07-29,39655,48295,54060.3333333333,4918155
SPP,2020-07-30,67009,79464,61980.3333333334,9463545
SPP,2020-07-31,57935,58182,57103.3333333333,11409540
SPP,2020-08-01,30384,33664,40329,4458435
SPP,2020-08-02,28637,29141,24594.6666666667,3257985
SPP,2020-08-03,8393,10979,21075,1093635
SPP,2020-08-04,20100,23105,21414.3333333333,2301300
SPP,2020-08-05,25251,30159,29382,3312015
SPP,2020-08-06,27544,34882,29946.3333333333,3092730
SPP,2020-08-07,21832,24798,29645.6666666667,3233430
SPP,2020-08-08,24175,29257,25803.6666666667,3480420
SPP,2020-08-09,21767,23356,32860.3333333333,3565005
SPP,2020-08-10,36234,45968,36043.3333333333,5619870
SPP,2020-08-11,28651,38806,38221.6666666667,4876290
SPP,2020-08-12,26992,29891,31805.3333333333,3188865
SPP,2020-08-13,20250,26719,30810.3333333334,3646665
SPP,2020-08-14,28450,35821,30072.3333333333,5257110
SPP,2020-08-15,25142,27677,26266,4103460
SPP,2020-08-16,15778,15300,20358.3333333333,2344785
SPP,2020-08-17,16309,18098,15734.3333333333,2094855
SPP,2020-08-18,11291,13805,15585.6666666667,1484490
SPP,2020-08-19,14025,14854,15619,1597965
SPP,2020-08-20,15151,18198,14788,1527165
SPP,2020-08-21,9368,11312,14953.6666666667,998460
SPP,2020-08-22,13472,15351,12068.6666666667,1284345
SPP,2020-08-23,7758,9543,14395.6666666667,1012440
SPP,2020-08-24,15017,18293,14386.6666666667,1339845
SPP,2020-08-25,12241,15324,19904.6666666667,1679235
SPP,2020-08-26,20633,26097,148660,2636235
SPP,2020-08-27,313250,404559,183452,280625880
SPP,2020-08-28,280665,119700,197524.333333334,334750440
SPP,2020-08-29,255027,68314,119250.333333333,283127160
SPP,2020-08-30,224678,169737,130010,237654150
SPP,2020-08-31,223610,151979,137970,199909515
SPP,2020-09-01,181599,92194,96472.6666666666,180200040
SPP,2020-09-02,129299,45245,67896.3333333334,131690325
SPP,2020-09-03,105849,66250,51697,98431800
SPP,2020-09-04,95281,43596,52217.3333333334,95885355
SPP,2020-09-05,86373,46806,38257.6666666667,81092910
SPP,2020-09-06,58813,24371,47199,63175185
SPP,2020-09-07,45903,70420,44426.3333333334,45551370
SPP,2020-09-08,50641,38488,52258,43694775
SPP,2020-09-09,49390,47866,41301.6666666667,36882135
SPP,2020-09-10,51034,37551,41529,33399060
SPP,2020-09-11,32463,39170,35159.6666666667,29265435
SPP,2020-09-12,37937,28758,34701.6666666667,13692510
SPP,2020-09-13,31391,36177,33134.3333333333,9746385
SPP,2020-09-14,32072,34468,31638,20563815
SPP,2020-09-15,32447,24269,38160,21090765
SPP,2020-09-16,29063,55743,36765,15743610
SPP,2020-09-17,30341,30283,33803.3333333334,12577500
SPP,2020-09-18,17678,15384,19065,9309330
SPP,2020-09-19,13965,11528,13358,7366125
SPP,2020-09-20,13086,13162,17652,5972925
SPP,2020-09-21,24288,28266,24652.6666666667,6675045
SPP,2020-09-22,26292,32530,31393.3333333333,6275580
SPP,2020-09-23,24459,33384,27986,6024900
SPP,2020-09-24,15118,18044,21927.3333333333,3146490
SPP,2020-09-25,12184,14354,16139,2310630
SPP,2020-09-26,13774,16019,26029.3333333333,2519205
SPP,2020-09-27,37921,47715,35205.3333333333,5822715
SPP,2020-09-28,34894,41882,37802.6666666667,6645165
SPP,2020-09-29,18996,23811,26938.6666666667,2619825
SPP,2020-09-30,12407,15123,16524.3333333333,1768710
SPP,2020-10-01,7911,10639,14446,939435
SPP,2020-10-02,15713,17576,12130,1327395
SPP,2020-10-03,6620,8175,14182.6666666667,794550
SPP,2020-10-04,14333,16797,15080.6666666667,1832880
SPP,2020-10-05,16718,20270,18344.6666666667,1979865
SPP,2020-10-06,15538,17967,19256,1453080
SPP,2020-10-07,14887,19531,21613.6666666667,2081985
SPP,2020-10-08,24048,27343,56970.3333333334,3479775
SPP,2020-10-09,115518,124037,69532.0000000001,29749200
SPP,2020-10-10,145708,57216,72826.9999999999,161677110
SPP,2020-10-11,114321,37228,54839.6666666667,110452380
SPP,2020-10-12,81687,70075,43314,60587130
SPP,2020-10-13,38048,22639,42607.6666666666,32228130
SPP,2020-10-14,38658,35109,29688.6666666667,18404745
SPP,2020-10-15,30494,31318,30502,7933065
SPP,2020-10-16,22459,25079,29802,4172205
SPP,2020-10-17,24442,33009,24425.3333333333,4158945
SPP,2020-10-18,13587,15188,24048.3333333333,1455180
SPP,2020-10-19,21173,23948,19781.3333333333,2685180
SPP,2020-10-20,15276,20208,22872.6666666667,2186985
SPP,2020-10-21,21999,24462,21253,2975955
SPP,2020-10-22,15123,19089,24229.3333333333,1506615
SPP,2020-10-23,21153,29137,19183.6666666667,2712555
SPP,2020-10-24,8463,9325,18723.6666666667,1014945
SPP,2020-10-25,14517,17709,87346,1244775
SPP,2020-10-26,186626,235004,329455,79425705
SPP,2020-10-27,436730,735652,546513,330695640
SPP,2020-10-28,510396,668883,545035.666666667,531919320
SPP,2020-10-29,440414,230572,346466.666666667,481092525
SPP,2020-10-30,328288,139945,138981.333333333,351119880
SPP,2020-10-31,232848,46427,77910.6666666667,275230005
SPP,2020-11-01,198395,47360,100877,243459060
SPP,2020-11-02,185992,208844,97647,209289720
SPP,2020-11-03,146391,36737,95032.6666666666,176083560
SPP,2020-11-04,131550,39517,35093.6666666667,152551830
SPP,2020-11-05,108767,29027,58685,120595830
SPP,2020-11-06,89016,107511,68390.3333333333,85075710
SPP,2020-11-07,57358,68633,68696.3333333333,60391110
SPP,2020-11-08,48773,29945,46703.6666666667,40184580
SPP,2020-11-09,48301,41533,38601.6666666667,14637735
SPP,2020-11-10,36564,44327,39474,5840190
SPP,2020-11-11,26097,32562,31756.3333333333,2738415
SPP,2020-11-12,17027,18380,24356,2876130
SPP,2020-11-13,16395,22126,39626.6666666667,1685895
SPP,2020-11-14,61188,78374,54036.0000000001,10036275
SPP,2020-11-15,64537,61608,53826.6666666667,16706730
SPP,2020-11-16,20050,21498,33892,2052870
SPP,2020-11-17,15481,18570,21195,2013960
SPP,2020-11-18,15836,23517,23363.3333333333,2236740
